Country Name,Country Code,Indicator Name,Indicator Code,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
Brasil,BRA,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,3.6900000572204603,5.055000066757205,6.42000007629395,6.03000020980835,6.225250005722044,6.4204998016357395,7.253399848937991,8.15839958190918,9.42280006408691,10.2082996368408,9.909349918365471,9.61040019989014,9.37090015411377,9.99100017547607,9.10519981384277,9.56770038604736,8.639499664306639,8.32730007171631,7.3425998687744105,8.5221004486084,7.719550132751465,6.91699981689453,7.1856999397277805,6.97639989852905,6.661200046539309,8.426699638366701,11.599900245666499,12.822400093078599,12.3338003158569
Brasil,BRA,"Desempleo, varones (% de participación masculina en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.MA.NE.ZS,3.82999992370605,4.61999988555908,5.40999984741211,5.15999984741211,5.26444983482361,5.36889982223511,5.8144998550415,6.451300144195559,7.37939977645874,8.149900436401369,7.960800170898439,7.7716999053955105,7.57340002059937,8.04360008239746,6.9721999168396,7.33290004730225,6.5721001625061,6.208199977874759,5.38320016860962,6.35790014266968,5.703649997711185,5.04939985275269,5.786200046539309,5.635300159454349,5.570300102233889,7.189199924468991,10.182000160217301,11.341400146484402,10.8381004333496
Brasil,BRA,"Desempleo, mujeres (% de participación femenina en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.FE.NE.ZS,3.45000004768372,5.69999992847443,7.949999809265139,7.34000015258789,7.704349994659424,8.068699836730959,9.50150012969971,10.8042001724243,12.518699645996099,13.248999595642099,12.6963996887207,12.1437997817993,11.7903995513916,12.5916996002197,11.9006996154785,12.4562997817993,11.2954998016357,11.0578002929688,9.87689971923828,11.2826995849609,10.322099685668924,9.36149978637695,9.01550006866455,8.72959995269775,8.08209991455078,10.0221004486084,13.4266996383667,14.681400299072301,14.1892995834351
Brasil,BRA,"Tasa de participación en la fuerza laboral, total (% de la población total mayor de 15 años) (estimación nacional)",SL.TLF.CACT.NE.ZS,63.630001068115206,63.630001068115206,68.4499969482422,68.1699981689453,66.69314956665039,65.2163009643555,63.5578002929688,64.35739898681639,64.5315017700195,65.0482025146484,65.5911521911621,66.1341018676758,66.8423004150391,66.7870025634766,67.5018997192383,68.138298034668,67.7639999389648,67.4552001953125,67.2881011962891,67.4809036254883,66.31510162353516,65.149299621582,62.493499755859396,62.350799560546896,62.1358985900879,62.237400054931605,62.066898345947294,62.3596000671387,62.251800537109396
Brasil,BRA,"Tasa de participación en la fuerza laboral, varones (% de la población masculina mayor de 15 años) (estimación nacional)",SL.TLF.CACT.MA.NE.ZS,84.5699996948242,84.5699996948242,85.4199981689453,84.9199981689453,83.7824478149414,82.6448974609375,80.5479965209961,81.1968994140625,80.7156982421875,80.549201965332,80.2588005065918,79.96839904785159,79.9869003295898,79.6032028198242,79.956901550293,80.0698013305664,79.5938034057617,79.13999938964841,79.1294021606445,79.0738983154297,78.16444778442386,77.254997253418,74.4291000366211,74.3030014038086,73.9024963378906,73.557502746582,73.2246017456055,72.8675003051758,72.5252990722656
Brasil,BRA,Proporcin de tasas de participacin laboral femenina y masculina (%) (estimación modelado OIT),SL.TLF.CACT.FM.ZS,50.1969308741387,50.499761705038395,52.370154198234204,54.2794065057078,56.223704610767896,58.2006482414715,58.204175475982105,58.9801173117256,60.447569569427,62.135357197316395,63.869804399435104,65.653999158353,67.3787692575438,68.0386351737975,69.09864064242839,70.4476848281322,70.5359799373174,70.5555132785997,70.3469641695012,71.00278075575349,69.9596025178986,68.9081605890957,69.641805969189,69.6376403947344,69.8939913737554,70.8048483940049,71.18428623044942,72.65480383904541,73.18084815400171
Brasil,BRA,Proporción de participación en la fuerza laboral de mujeres y varones (%) (estimación nacional),SL.TLF.CACT.FM.NE.ZS,52.0515556540291,52.0515556540291,61.5897936526509,61.8582193970263,60.58345001655066,59.308680636075,59.348092513942795,59.981109010546206,61.3200416122852,62.8808235091869,64.83110105466145,66.78137860013601,68.4302038822238,69.0524960773935,70.1092717434003,71.35486834616671,71.48709721976059,71.6110699681232,71.2454499761803,71.89350750947429,70.93517016968295,69.9768328298916,69.4108884041744,69.3334037030127,69.63702652379371,70.6035392008716,70.8528245583965,72.4634429318569,73.0063877309112
Brasil,BRA,"Tasa de población activa, mujeres (% de la población femenina mayor de 15 años) (estimación modelado OIT)",SL.TLF.CACT.FE.ZS,41.6749992370605,41.8839988708496,43.1969985961914,44.513999938964794,45.8330001831055,47.15299987792971,46.15299987792971,47.0390014648438,47.917999267578104,49.181999206543,50.194000244140604,51.2179985046387,52.576999664306605,52.8979988098145,53.94599914550779,55.076000213623,54.7859992980957,54.5379981994629,54.4379997253418,54.9099998474121,53.516998291015604,52.1180000305176,53.0190010070801,52.925998687744105,52.8139991760254,53.3380012512207,53.2849998474121,54.1380004882813,54.358001708984396
Brasil,BRA,"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina mayor de 15 años) (estimación nacional)",SL.TLF.CACT.FE.NE.ZS,44.0200004577637,44.0200004577637,52.6100006103516,52.529998779296896,50.772798538208,49.015598297119105,47.8036994934082,48.7028007507324,49.494899749755895,50.6500015258789,52.0270004272461,53.4039993286133,54.735198974609396,54.9679985046387,56.057201385498,57.1337013244629,56.899299621582,56.673000335693395,56.3760986328125,56.8489990234375,55.454799652099595,54.0606002807617,51.6618995666504,51.51679992675779,51.4635009765625,51.934200286865206,51.8816986083984,52.8022994995117,52.9481010437012
Brasil,BRA,"Tasa de participación en la fuerza laboral, total (% del total de la población entre 15-64 años) (estimación modelado OIT)",SL.TLF.ACTI.ZS,65.35800170898439,65.4769973754883,65.9820022583008,66.4769973754883,66.9560012817383,67.4189987182617,65.97000122070311,66.69699859619139,66.91799926757811,67.5469970703125,67.8109970092773,68.0920028686523,68.9420013427734,69.0640029907227,69.9580001831055,70.7060012817383,70.2949981689453,70.1660003662109,70.22799682617189,70.6289978027344,69.6460037231445,68.6529998779297,69.5110015869141,69.5630035400391,69.46600341796879,69.7969970703125,69.7419967651367,70.1719970703125,70.3140029907227
Brasil,BRA,"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-64 años) (estimación modelado OIT)",SL.TLF.ACTI.MA.ZS,86.51599884033199,86.4929962158203,86.0589981079102,85.5970001220703,85.1060028076172,84.5869979858398,82.7760009765625,83.2850036621094,82.7809982299805,82.6679992675781,82.08599853515629,81.5230026245117,81.7119979858398,81.4520034790039,81.9820022583008,82.19200134277341,81.58799743652341,81.4980010986328,81.6449966430664,81.7030029296875,81.0500030517578,80.3889999389648,81.0009994506836,81.00599670410159,80.7409973144531,80.6419982910156,80.3519973754883,80.0920028686523,79.9700012207031
Brasil,BRA,"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-64 años) (estimación modelado OIT)",SL.TLF.ACTI.FE.ZS,44.5900001525879,44.8680000305176,46.308998107910206,47.7529983520508,49.193000793457,50.62300109863279,49.540000915527294,50.4900016784668,51.426998138427706,52.7849998474121,53.8759994506836,54.9889984130859,56.487998962402294,56.9869995117188,58.236000061035206,59.5110015869141,59.2890014648438,59.12699890136721,59.108001708984396,59.8429985046387,58.5369987487793,57.22200012207029,58.3199996948242,58.4160003662109,58.4809989929199,59.226001739502,59.4000015258789,60.50199890136721,60.898998260498
Brasil,BRA,Tasa de participación en la fuerza laboral de personas entre 15 y 24 años; total (%) (estimación modelado OIT),SL.TLF.ACTI.1524.ZS,62.265998840332,62.119998931884794,62.0579986572266,61.976001739502,61.8899993896484,61.8129997253418,59.512001037597706,60.117000579834006,60.050998687744105,60.2130012512207,59.834999084472706,59.484001159668,60.3860015869141,60.175998687744105,61.6360015869141,62.9939994812012,61.568000793457,61.268001556396506,60.7809982299805,60.4640007019043,58.806999206543,57.138999938964794,57.1020011901855,55.9109992980957,54.923000335693395,54.80400085449221,55.0060005187988,55.798000335693395,55.7879981994629
Brasil,BRA,"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-24 años) (estimación modelado OIT)",SL.TLF.ACTI.1524.MA.ZS,79.4990005493164,79.1709976196289,78.3820037841797,77.56199645996091,76.73500061035159,75.9150009155273,72.4010009765625,73.2809982299805,72.5800018310547,72.109001159668,71.08399963378909,70.0839996337891,70.2939987182617,69.8929977416992,71.1230010986328,72.18800354003909,70.5479965209961,69.9410018920898,69.443000793457,68.984001159668,67.197998046875,65.3870010375977,65.1829986572266,63.9109992980957,62.5890007019043,62.2610015869141,61.6580009460449,61.99800109863279,62.0610008239746
Brasil,BRA,"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-24 años) (estimación modelado OIT)",SL.TLF.ACTI.1524.FE.ZS,44.9119987487793,44.943000793457,45.604000091552706,46.2509994506836,46.896999359130895,47.55400085449221,46.470001220703104,46.7869987487793,47.354000091552706,48.143001556396506,48.409000396728494,48.7109985351563,50.308998107910206,50.284000396728494,51.9679985046387,53.611000061035206,52.396999359130895,52.40299987792971,51.917999267578104,51.7350006103516,50.198001861572294,48.6710014343262,48.800998687744105,47.6879997253418,47.0369987487793,47.1259994506836,48.1559982299805,49.4140014648438,49.327999114990206
