,Indicator,Country Name,Country Code,Indicator Code,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0
Población entre 15 y 64 años de edad (% del total),Education,Argentina,ARG,SP.POP.1564.TO.ZS,63.6156663153768,63.5278272347962,63.427854627243796,63.3133714961855,63.1787180907681,63.0181518621363,62.7209140670698,62.388615180644294,62.0455113950321,61.730744337417796,61.466254868706294,61.1206197643031,60.912520661897496,60.7854262553812,60.6659433724742,60.5253247760917,60.48475772667771,60.3710571450515,60.2505722561238,60.21321175281901,60.29159513678229,60.288866047945795,60.40590258211571,60.599448733034706,60.802085372903605,60.9831926282661,61.135755411322606,61.2915389945809,61.44964075686689,61.6205765956701,61.809168868567895,62.0204389717985,62.21343388280621,62.402148631685,62.60526740485,62.8286101656879,62.9922902789365,63.19978722061211,63.423788727390296,63.621334578043395,63.7690168895782,63.8807226437241,63.9471288794812,63.9826922106179,64.0154698523561,64.0600197569769,64.0605666116429,64.0835225051061,64.1212772887989,
Población entre 0 y 14 años de edad (% del total),Education,Argentina,ARG,SP.POP.0014.TO.ZS,29.438847772462303,29.3804904383884,29.3473964306829,29.339781911887197,29.3613790300657,29.416801568218897,29.5813187298943,29.7939327862703,30.0288492163662,30.244545564280894,30.4162474986134,30.681590055089302,30.809384470976898,30.857174824440698,30.901551136824303,30.971679206430398,30.905310029354702,30.9331921089429,30.9797713842667,30.9431738713046,30.7860125791223,30.6791136370507,30.4523478939004,30.1533515742707,29.8576546612426,29.5986295002006,29.356889307251897,29.125647280963502,28.905751941321,28.686627534899998,28.4621942026895,28.1979373559985,27.9713529220738,27.7595637540017,27.5332373202391,27.2800113727608,27.065701247532502,26.804888432565104,26.522331747178697,26.2589696144445,26.0359584535822,25.822269817645,25.6518565976795,25.5099662219408,25.368129485794803,25.211164530599103,25.0794558115824,24.926770381504102,24.7609338351238,
"Desempleo, total (% de la población activa total) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,5.44000005722046,6.360000133514401,10.1000003814697,11.7600002288818,18.7999992370605,17.1100006103516,14.8199996948242,12.6499996185303,14.0500001907349,15.0,17.3199996948242,19.590000152587898,15.359999656677198,13.522000312805199,11.5059995651245,10.0769996643066,8.47000026702881,7.83699989318848,8.64500045776367,7.71400022506714,7.17999982833862,7.21700000762939,7.099999904632571,7.26800012588501,7.75,7.9770002365112305,8.34700012207031,9.22000026702881,9.788999557495119
"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,5.236000061035161,6.1230001449585,8.40499973297119,10.241999626159698,16.4230003356934,15.633000373840302,12.786999702453599,11.6429996490479,13.251000404357901,14.020000457763699,17.4120006561279,20.1299991607666,13.7849998474121,11.8680000305176,10.027000427246099,8.39700031280518,6.98199987411499,6.5019998550415,7.77600002288818,6.66699981689453,6.2480001449585,6.080999851226809,6.119999885559079,6.485000133514401,6.96500015258789,7.150000095367429,7.52699995040894,8.22599983215332,8.9350004196167
"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,5.747000217437741,6.71099996566772,12.5579996109009,13.927000045776401,22.195999145507802,19.1900005340576,17.631000518798803,14.0290002822876,15.147000312805199,16.3449993133545,17.1919994354248,18.8299999237061,17.548999786377,15.788999557495101,13.5609998703003,12.3920001983643,10.543999671936001,9.72000026702881,9.85499954223633,9.19600009918213,8.49600028991699,8.81099987030029,8.48400020599365,8.38300037384033,8.85099983215332,9.11800003051758,9.46399974822998,10.5380001068115,10.921999931335401
"Población activa, total",Education,Argentina,ARG,SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,13580769.0,13858142.0,14149418.0,14466817.0,14760835.0,14931890.0,15233042.0,15583456.0,15883645.0,16082632.0,16324711.0,16519968.0,16592778.0,16978859.0,17375102.0,17521844.0,17833649.0,17855169.0,17877897.0,18229085.0,18222853.0,18557537.0,18770957.0,18931350.0,19009264.0,19360544.0,19696452.0,20035267.0,20551682.0,20755018.0
"Población activa, mujeres (% de la población activa total)",Education,Argentina,ARG,SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,39.3851997629884,39.868670706361605,40.330351396785396,40.811693408439496,41.1869179487475,41.1760199144248,41.524102671022604,41.9648953351554,42.214900924819204,42.1300692573206,42.1350797573078,41.991413058427206,41.5100171894061,41.846345505313394,42.186232921107504,41.8453388809991,42.0720291175407,41.7815367639477,41.4977052390446,41.8192191215302,41.383958922348796,41.4441797960581,41.599605177296,41.4418411787855,41.2453685739753,41.609166560609005,41.9785045550336,42.3421908976806,43.00354588982061,42.961909259727
"Gasto público en educación, total (% del PIB)",Education,Argentina,ARG,SE.XPD.TOTL.GD.ZS,1.4580899999999999,,1.9362,1.78052,1.9235200000000001,1.8436,1.16564,1.71984,1.93555,2.40028,2.60715,,1.5978700000000001,1.6175,2.5697200000000002,1.36186,1.26155,1.2823,,1.0461200000000002,1.06738,,,,,,3.73198,,4.03987,4.52168,4.58031,4.83374,4.01734,3.53505,3.4865199999999996,3.86001,4.12821,4.4626,4.84441,5.53105,5.01971,5.29063,5.34583,5.43661,5.36144,5.77611,5.54549,5.46223,,
"Gasto público en educación, total (% del gasto del gobierno)",Education,Argentina,ARG,SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,15.39877,,15.621260000000001,15.87754,16.22615,16.35596,16.44221,14.35472,15.1393,15.803170000000001,15.509839999999999,15.10157,15.74784,16.020670000000003,15.047970000000001,15.158560000000001,14.51826,14.45793,13.79933,13.96331,13.35554,13.26392,,
Gasto en educación de nivel terciario (% del gasto público en educación),Education,Argentina,ARG,SE.XPD.TERT.ZS,24.0,,19.33086,23.87173,19.13876,30.72407,27.49602,20.04424,21.70391,22.8224,21.78625,,15.92735,18.63354,18.44237,34.95818,33.23076,48.660270000000004,,47.7402,47.34859,,,,,,20.890810000000002,,21.15821,17.14144,18.13501,17.13208,17.49278,16.187170000000002,17.204810000000002,16.24196,17.75414,17.7498,17.66036,18.85052,19.858060000000002,19.43274,19.94066,20.234679999999997,20.40408,20.5357,20.36758,22.08034,,
"Gasto por alumno, nivel terciario (% del PIB per cápita)",Education,Argentina,ARG,SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.19353,17.655920000000002,17.333070000000003,16.08829,13.065669999999999,10.37139,10.90728,11.70836,13.07729,14.234570000000001,14.987779999999999,17.68235,16.128079999999997,15.94486,16.316329999999997,16.77133,16.26738,17.248639999999998,16.08373,16.91251,,
Porcentaje del gasto público en educación secundaria (% del gasto público en educación),Education,Argentina,ARG,SE.XPD.SECO.ZS,30.285709999999998,,31.970259999999996,33.01663,23.76396,30.86385,36.557970000000005,29.68849,26.658890000000003,28.086029999999997,26.625290000000003,,26.16797,27.6454,26.948890000000002,37.82183,43.64731,42.37857,,45.120309999999996,43.72448,,,,,,33.63842,,33.21242,36.90678,35.70325,36.62538,39.24177,37.2599,37.79909,41.687090000000005,40.021159999999995,39.245540000000005,39.19364,40.773140000000005,39.64997,40.47189,40.438390000000005,41.52728,41.47732,41.33272,40.93612,39.5394,,
"Gasto por alumno, nivel secundario (% del PIB per cápita)",Education,Argentina,ARG,SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.114220000000001,16.600920000000002,15.74535,16.89971,15.21159,12.85688,12.94152,16.11186,16.7607,17.83472,19.1992,22.23454,19.26875,20.64525,20.75691,21.62494,21.31954,22.87436,21.59171,20.6226,,
Porcentaje del gasto público en educación primaria (% del gasto público en educación),Education,Argentina,ARG,SE.XPD.PRIM.ZS,28.0,,27.69517,31.710209999999996,32.3764,25.97148,25.0985,40.324,40.54391,41.44551,40.55377,,42.278209999999994,39.95483,39.06241,5.1061,5.0496099999999995,4.7429,,2.96848,3.2637400000000003,,,,,,38.74074,,35.070479999999996,36.34503,35.69129,37.91883,35.4339,38.0148,36.69546,34.19573,35.04241,35.47537,35.11319,32.80265,33.05494,31.968659999999996,31.79885,30.03234,30.06039,30.04134,30.07402,29.59458,,
"Gasto por alumno, nivel primario (% del PIB per cápita)",Education,Argentina,ARG,SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95099,12.42388,12.2987,13.80064,10.75649,10.476389999999999,10.00318,10.53523,11.532860000000001,12.6881,13.70256,14.80287,13.68048,14.208160000000001,14.563870000000001,14.38084,14.38654,15.643089999999999,15.2222,14.977260000000001,,
